cluster_repr	member	best_repr	member_quality	best_repr_quality	quality_diff_vs_mmseqs	member_tier	member_ID	n_bb_pos	n_bb_types	max_potenci_off	max_lacs_off
15148_1_1_1	15148_1_1_1	15148_1_1_1	4000710.4635891262	4000710.4635891262	0.0	strict	15148_1_1_1	178.0	4.0	1.5364108731	2.58
15150_1_1_1	15150_1_1_1	15150_1_1_1	4000567.0	4000567.0	0.0	strict	15150_1_1_1	81.0	7.0	0.0	1.51
15152_1_1_1	15152_1_1_1	15152_1_1_1	4000616.0	4000616.0	0.0	strict	15152_1_1_1	88.0	7.0	0.0	5.02
15197_1_1_1	15197_1_1_1	15197_1_1_1	4001085.0	4001085.0	0.0	strict	15197_1_1_1	155.0	7.0	0.0	0.33
15200_1_1_1	15200_1_1_1	15200_1_1_1	4000826.0	4000826.0	0.0	strict	15200_1_1_1	118.0	7.0	0.0	2.9
15203_1_1_1	15203_1_1_1	15203_1_1_1	4000546.0	4000546.0	0.0	strict	15203_1_1_1	78.0	7.0	0.0	0.44
15207_1_1_1	15207_1_1_1	15207_1_1_1	4001211.0	4001211.0	0.0	strict	15207_1_1_1	173.0	7.0	0.0	1.36
15210_1_1_1	15210_1_1_1	15210_1_1_1	4000658.0	4000658.0	0.0	strict	15210_1_1_1	94.0	7.0	0.0	0.64
15242_1_1_1	15242_1_1_1	15242_1_1_1	4000910.0	4000910.0	0.0	strict	15242_1_1_1	130.0	7.0	0.0	1.49
15247_1_1_1	15247_1_1_1	15247_1_1_1	4001078.0	4001078.0	0.0	strict	15247_1_1_1	154.0	7.0	0.0	1.59
15264_1_1_1	15264_1_1_1	15264_1_1_1	4000800.0	4000800.0	0.0	strict	15264_1_1_1	200.0	4.0	0.0	0.59
15271_1_1_1	15271_1_1_1	15271_1_1_1	4000315.0	4000315.0	0.0	strict	15271_1_1_1	45.0	7.0	0.0	0.21
15295_1_1_1	15295_1_1_1	15295_1_1_1	4001078.0	4001078.0	0.0	strict	15295_1_1_1	154.0	7.0	0.0	0.52
15306_1_1_1	15306_1_1_1	15306_1_1_1	4000774.0	4000774.0	0.0	strict	15306_1_1_1	129.0	6.0	0.0	0.71
15306_1_1_1	50023_1_1_1	15306_1_1_1	4000516.0	4000774.0	258.0	strict	50023_1_1_1	129.0	4.0	0.0	0.81
15314_1_1_1	15314_1_1_1	15314_1_1_1	4000532.0	4000532.0	0.0	strict	15314_1_1_1	76.0	7.0	0.0	1.48
15327_1_1_1	15327_1_1_1	15327_1_1_1	4000693.0	4000693.0	0.0	strict	15327_1_1_1	99.0	7.0	0.0	0.48
15332_1_1_1	15332_1_1_1	15332_1_1_1	4000595.0	4000595.0	0.0	strict	15332_1_1_1	85.0	7.0	0.0	1.96
15334_1_1_1	15334_1_1_1	15334_1_1_1	4000714.0	4000714.0	0.0	strict	15334_1_1_1	119.0	6.0	0.0	0.97
15341_1_1_1	15341_1_1_1	15341_1_1_1	4000372.0	4000372.0	0.0	strict	15341_1_1_1	62.0	6.0	0.0	1.99
15369_1_1_1	15369_1_1_1	15369_1_1_1	4001701.0	4001701.0	0.0	strict	15369_1_1_1	243.0	7.0	0.0	0.19
15371_1_1_1	15371_1_1_1	15371_1_1_1	4000602.0	4000602.0	0.0	strict	15371_1_1_1	86.0	7.0	0.0	1.0
15401_1_1_1	15401_1_1_1	15401_1_1_1	4000868.0	4000868.0	0.0	strict	15401_1_1_1	124.0	7.0	0.0	1.26
15404_1_1_1	15404_1_1_1	15404_1_1_1	4000518.0	4000518.0	0.0	strict	15404_1_1_1	74.0	7.0	0.0	4.04
15426_1_1_1	30604_1_1_1	30604_1_1_1	4001275.0	4001275.0	0.0	strict	30604_1_1_1	255.0	5.0	0.0	1.14
15426_1_1_1	15426_1_1_1	30604_1_1_1	4001205.0	4001275.0	70.0	strict	15426_1_1_1	241.0	5.0	0.0	0.69
15444_1_1_1	15444_1_1_1	15444_1_1_1	4000833.0	4000833.0	0.0	strict	15444_1_1_1	119.0	7.0	0.0	1.15
15503_1_1_1	15503_1_1_1	15503_1_1_1	4000440.0	4000440.0	0.0	strict	15503_1_1_1	110.0	4.0	0.0	0.0
15517_1_1_1	15517_1_1_1	15517_1_1_1	4000749.0	4000749.0	0.0	strict	15517_1_1_1	107.0	7.0	0.0	0.71
15529_1_1_1	15529_1_1_1	15529_1_1_1	4000280.0	4000280.0	0.0	strict	15529_1_1_1	70.0	4.0	0.0	0.55
15530_1_1_1	15530_1_1_1	15530_1_1_1	4000896.0	4000896.0	0.0	strict	15530_1_1_1	128.0	7.0	0.0	0.59
15531_1_1_1	15531_1_1_1	15531_1_1_1	4000868.0	4000868.0	0.0	strict	15531_1_1_1	124.0	7.0	0.0	0.42
15540_1_1_1	15540_1_1_1	15540_1_1_1	4000756.0	4000756.0	0.0	strict	15540_1_1_1	108.0	7.0	0.0	3.08
15547_1_1_1	15547_1_1_1	15547_1_1_1	4000469.0	4000469.0	0.0	strict	15547_1_1_1	67.0	7.0	0.0	0.72
15548_1_1_1	15548_1_1_1	15548_1_1_1	4000480.0	4000480.0	0.0	strict	15548_1_1_1	96.0	5.0	0.0	0.22
15560_1_1_1	15560_1_1_1	15560_1_1_1	4000959.0	4000959.0	0.0	strict	15560_1_1_1	137.0	7.0	0.0	1.15
15560_1_1_1	17414_1_1_1	15560_1_1_1	4000822.0	4000959.0	137.0	strict	17414_1_1_1	137.0	6.0	0.0	1.16
15566_1_1_1	15566_1_1_1	15566_1_1_1	4000606.0	4000606.0	0.0	strict	15566_1_1_1	101.0	6.0	0.0	0.25
15587_1_1_1	15587_1_1_1	15587_1_1_1	4000707.0	4000707.0	0.0	strict	15587_1_1_1	101.0	7.0	0.0	0.99
15595_1_1_1	15595_1_1_1	15595_1_1_1	4001006.781266621	4001006.781266621	0.0	strict	15595_1_1_1	144.0	7.0	1.2187333793	0.2
15598_1_1_1	15598_1_1_1	15598_1_1_1	4000972.0	4000972.0	0.0	strict	15598_1_1_1	162.0	6.0	0.0	0.14
15598_1_1_1	16518_1_1_1	15598_1_1_1	4000970.540859488	4000972.0	1.4591405121609569	strict	16518_1_1_1	162.0	6.0	1.4591405123	1.12
15599_1_1_1	15599_1_1_1	15599_1_1_1	4000678.0	4000678.0	0.0	strict	15599_1_1_1	113.0	6.0	0.0	0.48
15603_1_1_1	15603_1_1_1	15603_1_1_1	4000896.0	4000896.0	0.0	strict	15603_1_1_1	128.0	7.0	0.0	0.58
15607_1_1_1	15607_1_1_1	15607_1_1_1	4001764.0	4001764.0	0.0	strict	15607_1_1_1	294.0	6.0	0.0	0.96
15615_1_1_1	15615_1_1_1	15615_1_1_1	4001232.0	4001232.0	0.0	strict	15615_1_1_1	176.0	7.0	0.0	0.83
15655_1_1_1	15655_1_1_1	15655_1_1_1	4000504.0	4000504.0	0.0	strict	15655_1_1_1	72.0	7.0	0.0	1.6
15661_1_1_1	15661_1_1_1	15661_1_1_1	4000756.0	4000756.0	0.0	strict	15661_1_1_1	108.0	7.0	0.0	1.14
15678_1_1_1	15678_1_1_1	15678_1_1_1	4000609.0	4000609.0	0.0	strict	15678_1_1_1	87.0	7.0	0.0	0.57
15688_1_1_1	15688_1_1_1	15688_1_1_1	4000648.0	4000648.0	0.0	strict	15688_1_1_1	108.0	6.0	0.0	1.23
15698_1_1_1	25875_1_1_1	25875_1_1_1	4000483.0	4000483.0	0.0	strict	25875_1_1_1	69.0	7.0	0.0	0.58
15698_1_1_1	15698_1_1_1	25875_1_1_1	4000408.0	4000483.0	75.0	strict	15698_1_1_1	68.0	6.0	0.0	0.34
15723_1_1_1	15723_1_1_1	15723_1_1_1	4000798.0	4000798.0	0.0	strict	15723_1_1_1	114.0	7.0	0.0	3.06
15726_1_1_1	15726_1_1_1	15726_1_1_1	4001116.0	4001116.0	0.0	strict	15726_1_1_1	186.0	6.0	0.0	0.13
15750_1_1_1	15750_1_1_1	15750_1_1_1	4000574.0	4000574.0	0.0	strict	15750_1_1_1	82.0	7.0	0.0	0.34
15779_1_1_1	15779_1_1_1	15779_1_1_1	4000540.0	4000540.0	0.0	strict	15779_1_1_1	108.0	5.0	0.0	0.18
15782_1_1_1	15782_1_1_1	15782_1_1_1	4000763.0	4000763.0	0.0	strict	15782_1_1_1	109.0	7.0	0.0	2.21
15787_1_1_1	15787_1_1_1	15787_1_1_1	4000610.0	4000610.0	0.0	strict	15787_1_1_1	122.0	5.0	0.0	1.56
15795_1_1_1	15795_1_1_1	15795_1_1_1	4000733.0062966854	4000733.0062966854	0.0	strict	15795_1_1_1	105.0	7.0	1.9937033144	0.59
15805_1_1_1	15805_1_1_1	15805_1_1_1	4000714.0	4000714.0	0.0	strict	15805_1_1_1	102.0	7.0	0.0	1.18
15808_1_1_1	15808_1_1_1	15808_1_1_1	4000763.0	4000763.0	0.0	strict	15808_1_1_1	109.0	7.0	0.0	0.32
15813_1_1_1	15813_1_1_1	15813_1_1_1	4000805.0	4000805.0	0.0	strict	15813_1_1_1	115.0	7.0	0.0	1.94
15816_1_1_1	15816_1_1_1	15816_1_1_1	4000707.0	4000707.0	0.0	strict	15816_1_1_1	101.0	7.0	0.0	0.54
15817_1_1_1	15817_1_1_1	15817_1_1_1	4000469.0	4000469.0	0.0	strict	15817_1_1_1	67.0	7.0	0.0	0.37
15817_1_1_1	18657_1_1_1	15817_1_1_1	4000455.0	4000469.0	14.0	strict	18657_1_1_1	65.0	7.0	0.0	1.19
15817_1_1_1	27120_1_1_1	15817_1_1_1	4000360.0	4000469.0	109.0	strict	27120_1_1_1	72.0	5.0	0.0	1.09
15819_1_1_1	15819_1_1_1	15819_1_1_1	4000735.0	4000735.0	0.0	strict	15819_1_1_1	105.0	7.0	0.0	0.86
15822_1_1_1	15822_1_1_1	15822_1_1_1	4000497.0	4000497.0	0.0	strict	15822_1_1_1	71.0	7.0	0.0	0.42
15823_1_1_1	15823_1_1_1	15823_1_1_1	4000847.0	4000847.0	0.0	strict	15823_1_1_1	121.0	7.0	0.0	1.58
15828_1_1_1	15828_1_1_1	15828_1_1_1	4000510.0	4000510.0	0.0	strict	15828_1_1_1	85.0	6.0	0.0	0.43
15844_1_1_1	15844_1_1_1	15844_1_1_1	4000511.0	4000511.0	0.0	strict	15844_1_1_1	73.0	7.0	0.0	1.59
15846_1_1_1	15846_1_1_1	15846_1_1_1	4000700.0	4000700.0	0.0	strict	15846_1_1_1	100.0	7.0	0.0	0.52
15847_1_1_1	15847_1_1_1	15847_1_1_1	4000637.0	4000637.0	0.0	strict	15847_1_1_1	91.0	7.0	0.0	0.41
15850_1_1_1	15850_1_1_1	15850_1_1_1	4000707.0	4000707.0	0.0	strict	15850_1_1_1	101.0	7.0	0.0	0.43
15863_1_1_1	15863_1_1_1	15863_1_1_1	4000264.0	4000264.0	0.0	strict	15863_1_1_1	66.0	4.0	0.0	0.0
15893_1_1_1	15893_1_1_1	15893_1_1_1	4001176.0	4001176.0	0.0	strict	15893_1_1_1	168.0	7.0	0.0	1.42
15895_1_1_1	15895_1_1_1	15895_1_1_1	4000826.0	4000826.0	0.0	strict	15895_1_1_1	118.0	7.0	0.0	2.13
15911_1_1_1	15911_1_1_1	15911_1_1_1	4000696.0	4000696.0	0.0	strict	15911_1_1_1	174.0	4.0	0.0	1.86
15914_1_1_1	15914_1_1_1	15914_1_1_1	4000861.0	4000861.0	0.0	strict	15914_1_1_1	123.0	7.0	0.0	0.37
15925_1_1_1	15925_1_1_1	15925_1_1_1	4001323.0	4001323.0	0.0	strict	15925_1_1_1	189.0	7.0	0.0	2.27
15928_1_1_1	15928_1_1_1	15928_1_1_1	4000784.0	4000784.0	0.0	strict	15928_1_1_1	112.0	7.0	0.0	0.55
15942_1_1_1	15942_1_1_1	15942_1_1_1	4000558.0	4000558.0	0.0	strict	15942_1_1_1	93.0	6.0	0.0	0.65
15943_1_1_1	15943_1_1_1	15943_1_1_1	4000798.0	4000798.0	0.0	strict	15943_1_1_1	114.0	7.0	0.0	0.35
15953_1_1_1	15953_1_1_1	15953_1_1_1	4000348.0	4000348.0	0.0	strict	15953_1_1_1	87.0	4.0	0.0	1.53
15964_1_1_1	15964_1_1_1	15964_1_1_1	4001043.0	4001043.0	0.0	strict	15964_1_1_1	149.0	7.0	0.0	0.19
15966_1_1_1	15966_1_1_1	15966_1_1_1	4000865.0	4000865.0	0.0	strict	15966_1_1_1	173.0	5.0	0.0	0.45
15981_1_1_1	15981_1_1_1	15981_1_1_1	4001036.0	4001036.0	0.0	strict	15981_1_1_1	148.0	7.0	0.0	0.14
15988_1_1_1	15988_1_1_1	15988_1_1_1	4000606.0	4000606.0	0.0	strict	15988_1_1_1	101.0	6.0	0.0	0.61
15989_1_1_1	15989_1_1_1	15989_1_1_1	4000735.0	4000735.0	0.0	strict	15989_1_1_1	105.0	7.0	0.0	0.43
15990_1_1_1	15990_1_1_1	15990_1_1_1	4000444.0	4000444.0	0.0	strict	15990_1_1_1	74.0	6.0	0.0	0.69
15991_1_1_1	15991_1_1_1	15991_1_1_1	4000768.0	4000768.0	0.0	strict	15991_1_1_1	128.0	6.0	0.0	0.65
15997_1_1_1	15997_1_1_1	15997_1_1_1	4000408.0	4000408.0	0.0	strict	15997_1_1_1	68.0	6.0	0.0	1.01
16001_1_1_1	16001_1_1_1	16001_1_1_1	4000735.0	4000735.0	0.0	strict	16001_1_1_1	105.0	7.0	0.0	0.53
16006_1_1_1	16006_1_1_1	16006_1_1_1	4000609.0	4000609.0	0.0	strict	16006_1_1_1	87.0	7.0	0.0	1.89
16007_1_1_1	16007_1_1_1	16007_1_1_1	4000854.0	4000854.0	0.0	strict	16007_1_1_1	122.0	7.0	0.0	0.54
16039_1_1_1	16039_1_1_1	16039_1_1_1	4000564.0	4000564.0	0.0	strict	16039_1_1_1	141.0	4.0	0.0	0.0
16042_1_1_1	16042_1_1_1	16042_1_1_1	4000768.0	4000768.0	0.0	strict	16042_1_1_1	128.0	6.0	0.0	3.08
16043_1_1_1	16043_1_1_1	16043_1_1_1	4000875.0	4000875.0	0.0	strict	16043_1_1_1	125.0	7.0	0.0	2.94
16057_1_1_1	16057_1_1_1	16057_1_1_1	4000665.0	4000665.0	0.0	strict	16057_1_1_1	95.0	7.0	0.0	2.57
16064_1_1_1	16064_1_1_1	16064_1_1_1	4000651.0	4000651.0	0.0	strict	16064_1_1_1	93.0	7.0	0.0	0.17
16066_1_1_1	16066_1_1_1	16066_1_1_1	4000658.0	4000658.0	0.0	strict	16066_1_1_1	94.0	7.0	0.0	0.5
16083_1_1_1	16083_1_1_1	16083_1_1_1	4000707.0	4000707.0	0.0	strict	16083_1_1_1	101.0	7.0	0.0	0.15
16090_1_1_1	16090_1_1_1	16090_1_1_1	4000100.0	4000100.0	0.0	strict	16090_1_1_1	25.0	4.0	0.0	0.0
16093_1_1_1	16093_1_1_1	16093_1_1_1	4000810.0	4000810.0	0.0	strict	16093_1_1_1	135.0	6.0	0.0	0.2
16097_1_1_1	16097_1_1_1	16097_1_1_1	4000960.0	4000960.0	0.0	strict	16097_1_1_1	160.0	6.0	0.0	0.26
16098_1_1_1	16098_1_1_1	16098_1_1_1	4001015.0	4001015.0	0.0	strict	16098_1_1_1	145.0	7.0	0.0	0.37
16102_1_1_1	16102_1_1_1	16102_1_1_1	4000784.0	4000784.0	0.0	strict	16102_1_1_1	112.0	7.0	0.0	0.71
16114_1_1_1	16114_1_1_1	16114_1_1_1	4000648.0	4000648.0	0.0	strict	16114_1_1_1	108.0	6.0	0.0	2.59
16123_1_1_1	18788_1_1_1	18788_1_1_1	4000931.0	4000931.0	0.0	strict	18788_1_1_1	133.0	7.0	0.0	0.78
16123_1_1_1	16123_1_1_1	18788_1_1_1	4000516.0	4000931.0	415.0	strict	16123_1_1_1	129.0	4.0	0.0	0.38
16154_1_1_1	16154_1_1_1	16154_1_1_1	4000721.0	4000721.0	0.0	strict	16154_1_1_1	103.0	7.0	0.0	1.17
16155_1_1_1	16155_1_1_1	16155_1_1_1	4000637.0	4000637.0	0.0	strict	16155_1_1_1	91.0	7.0	0.0	1.31
16161_1_1_1	16161_1_1_1	16161_1_1_1	4000618.0	4000618.0	0.0	strict	16161_1_1_1	103.0	6.0	0.0	0.25
16211_1_1_1	16211_1_1_1	16211_1_1_1	4000384.0	4000384.0	0.0	strict	16211_1_1_1	96.0	4.0	0.0	0.0
16216_1_1_1	16216_1_1_1	16216_1_1_1	4000624.0	4000624.0	0.0	strict	16216_1_1_1	104.0	6.0	0.0	0.19
16236_1_1_1	16236_1_1_1	16236_1_1_1	4000777.0	4000777.0	0.0	strict	16236_1_1_1	111.0	7.0	0.0	1.31
16251_1_1_1	16251_1_1_1	16251_1_1_1	4000728.0	4000728.0	0.0	strict	16251_1_1_1	104.0	7.0	0.0	0.89
16267_1_1_1	16267_1_1_1	16267_1_1_1	4000936.0022593625	4000936.0022593625	0.0	strict	16267_1_1_1	134.0	7.0	1.9977406376	0.31
16272_1_1_1	16272_1_1_1	16272_1_1_1	4000707.0	4000707.0	0.0	strict	16272_1_1_1	101.0	7.0	0.0	0.55
16293_1_1_1	16293_1_1_1	16293_1_1_1	4000345.0	4000345.0	0.0	strict	16293_1_1_1	69.0	5.0	0.0	0.5
16297_1_1_1	16297_1_1_1	16297_1_1_1	4000868.0	4000868.0	0.0	strict	16297_1_1_1	124.0	7.0	0.0	0.68
16299_1_1_1	16299_1_1_1	16299_1_1_1	4000490.0	4000490.0	0.0	strict	16299_1_1_1	98.0	5.0	0.0	0.8
16312_1_1_1	16312_1_1_1	16312_1_1_1	4000684.0	4000684.0	0.0	strict	16312_1_1_1	114.0	6.0	0.0	0.54
16320_1_1_1	16320_1_1_1	16320_1_1_1	4000623.0	4000623.0	0.0	strict	16320_1_1_1	89.0	7.0	0.0	0.85
16336_1_1_1	16336_1_1_1	16336_1_1_1	4000738.0	4000738.0	0.0	strict	16336_1_1_1	123.0	6.0	0.0	0.67
16338_1_1_1	16338_1_1_1	16338_1_1_1	4000588.0	4000588.0	0.0	strict	16338_1_1_1	84.0	7.0	0.0	0.92
16339_1_1_1	16339_1_1_1	16339_1_1_1	4000630.0	4000630.0	0.0	strict	16339_1_1_1	105.0	6.0	0.0	0.76
16350_1_1_1	16350_1_1_1	16350_1_1_1	4000295.0	4000295.0	0.0	strict	16350_1_1_1	59.0	5.0	0.0	0.2
16354_1_1_1	16354_1_1_1	16354_1_1_1	4000350.0	4000350.0	0.0	strict	16354_1_1_1	50.0	7.0	0.0	1.56
16365_1_1_1	16365_1_1_1	16365_1_1_1	4000896.0	4000896.0	0.0	strict	16365_1_1_1	128.0	7.0	0.0	1.21
16370_1_1_1	16370_1_1_1	16370_1_1_1	4000735.0	4000735.0	0.0	strict	16370_1_1_1	105.0	7.0	0.0	1.31
16373_1_1_1	16373_1_1_1	16373_1_1_1	4000684.0	4000684.0	0.0	strict	16373_1_1_1	114.0	6.0	0.0	0.13
16377_1_1_1	16377_1_1_1	16377_1_1_1	4000476.0	4000476.0	0.0	strict	16377_1_1_1	68.0	7.0	0.0	1.01
16379_1_1_1	16379_1_1_1	16379_1_1_1	4000994.0	4000994.0	0.0	strict	16379_1_1_1	142.0	7.0	0.0	0.95
16380_1_1_1	16380_1_1_1	16380_1_1_1	4000882.0	4000882.0	0.0	strict	16380_1_1_1	147.0	6.0	0.0	0.9
16385_1_1_1	16385_1_1_1	16385_1_1_1	4000749.0	4000749.0	0.0	strict	16385_1_1_1	107.0	7.0	0.0	1.55
16389_1_1_1	16389_1_1_1	16389_1_1_1	4000624.0	4000624.0	0.0	strict	16389_1_1_1	104.0	6.0	0.0	0.99
16403_1_1_1	16403_1_1_1	16403_1_1_1	4000609.0	4000609.0	0.0	strict	16403_1_1_1	87.0	7.0	0.0	0.88
16403_1_1_1	16264_1_1_1	16403_1_1_1	4000540.0	4000609.0	69.0	strict	16264_1_1_1	90.0	6.0	0.0	1.42
16428_1_1_1	16428_1_1_1	16428_1_1_1	4000966.0	4000966.0	0.0	strict	16428_1_1_1	138.0	7.0	0.0	0.24
16439_1_1_1	16439_1_1_1	16439_1_1_1	4000826.0	4000826.0	0.0	strict	16439_1_1_1	118.0	7.0	0.0	0.88
16444_1_1_1	16444_1_1_1	16444_1_1_1	4001057.0	4001057.0	0.0	strict	16444_1_1_1	151.0	7.0	0.0	1.06
16446_1_1_1	16446_1_1_1	16446_1_1_1	4001316.0	4001316.0	0.0	strict	16446_1_1_1	188.0	7.0	0.0	0.28
16446_1_1_1	16334_1_1_1	16446_1_1_1	4001274.0	4001316.0	42.0	strict	16334_1_1_1	182.0	7.0	0.0	0.61
16446_1_1_1	18627_1_1_1	16446_1_1_1	4001258.687025805	4001316.0	57.31297419499606	strict	18627_1_1_1	180.0	7.0	1.312974195	0.23
16447_1_1_1	16447_1_1_1	16447_1_1_1	4001815.0	4001815.0	0.0	strict	16447_1_1_1	363.0	5.0	0.0	0.73
16468_1_1_1	16468_1_1_1	16468_1_1_1	4000273.0	4000273.0	0.0	strict	16468_1_1_1	39.0	7.0	0.0	0.52
16486_1_1_1	16486_1_1_1	16486_1_1_1	4000574.0	4000574.0	0.0	strict	16486_1_1_1	82.0	7.0	0.0	1.39
16498_1_1_1	16498_1_1_1	16498_1_1_1	4000721.0	4000721.0	0.0	strict	16498_1_1_1	103.0	7.0	0.0	0.53
16517_1_1_1	16517_1_1_1	16517_1_1_1	4000826.0	4000826.0	0.0	strict	16517_1_1_1	118.0	7.0	0.0	1.0
16521_1_1_1	16521_1_1_1	16521_1_1_1	4000560.0	4000560.0	0.0	strict	16521_1_1_1	80.0	7.0	0.0	0.63
16536_1_1_1	16536_1_1_1	16536_1_1_1	4000966.0	4000966.0	0.0	strict	16536_1_1_1	138.0	7.0	0.0	0.93
16545_1_1_1	16545_1_1_1	16545_1_1_1	4000532.0	4000532.0	0.0	strict	16545_1_1_1	76.0	7.0	0.0	0.85
16549_1_1_1	30725_1_1_1	30725_1_1_1	4000616.0	4000616.0	0.0	strict	30725_1_1_1	88.0	7.0	0.0	0.64
16549_1_1_1	16549_1_1_1	30725_1_1_1	4000539.0	4000616.0	77.0	strict	16549_1_1_1	77.0	7.0	0.0	2.51
16557_1_1_1	16557_1_1_1	16557_1_1_1	4000497.076915676	4000497.076915676	0.0	strict	16557_1_1_1	83.0	6.0	0.9230843239	0.37
16568_1_1_1	16568_1_1_1	16568_1_1_1	4000623.0	4000623.0	0.0	strict	16568_1_1_1	89.0	7.0	0.0	0.67
16571_1_1_1	16571_1_1_1	16571_1_1_1	4000686.0	4000686.0	0.0	strict	16571_1_1_1	98.0	7.0	0.0	0.56
16578_1_1_1	16578_1_1_1	16578_1_1_1	4000780.0	4000780.0	0.0	strict	16578_1_1_1	130.0	6.0	0.0	0.71
16591_1_1_1	16591_1_1_1	16591_1_1_1	4000368.0	4000368.0	0.0	strict	16591_1_1_1	92.0	4.0	0.0	0.0
16598_1_1_1	6838_1_1_1	6838_1_1_1	4001340.0	4001340.0	0.0	strict	6838_1_1_1	268.0	5.0	0.0	0.19
16598_1_1_1	15917_1_1_1	6838_1_1_1	4001315.0	4001340.0	25.0	strict	15917_1_1_1	263.0	5.0	0.0	0.78
16598_1_1_1	16598_1_1_1	6838_1_1_1	4001220.0	4001340.0	120.0	strict	16598_1_1_1	244.0	5.0	0.0	0.25
16598_1_1_1	26586_1_1_1	6838_1_1_1	4001036.0	4001340.0	304.0	strict	26586_1_1_1	259.0	4.0	0.0	0.17
16598_1_1_1	26590_1_1_1	6838_1_1_1	4000980.0	4001340.0	360.0	strict	26590_1_1_1	245.0	4.0	0.0	0.31
16606_1_1_1	16463_1_1_1	16463_1_1_1	4000770.0	4000770.0	0.0	strict	16463_1_1_1	110.0	7.0	0.0	2.93
16606_1_1_1	16606_1_1_1	16463_1_1_1	4000749.0	4000770.0	21.0	strict	16606_1_1_1	107.0	7.0	0.0	2.29
16606_1_1_1	16607_1_2_1	16463_1_1_1	4000749.0	4000770.0	21.0	strict	16607_1_2_1	107.0	7.0	0.0	2.6
16613_1_1_1	16613_1_1_1	16613_1_1_1	4001170.0	4001170.0	0.0	strict	16613_1_1_1	195.0	6.0	0.0	0.83
16618_1_1_1	16618_1_1_1	16618_1_1_1	4000497.0	4000497.0	0.0	strict	16618_1_1_1	71.0	7.0	0.0	3.48
16635_1_1_1	16635_1_1_1	16635_1_1_1	4000665.0	4000665.0	0.0	strict	16635_1_1_1	95.0	7.0	0.0	0.21
16641_1_1_1	16641_1_1_1	16641_1_1_1	4000295.0	4000295.0	0.0	strict	16641_1_1_1	59.0	5.0	0.0	1.2
16643_1_1_1	16643_1_1_1	16643_1_1_1	4000370.598107972	4000370.598107972	0.0	strict	16643_1_1_1	62.0	6.0	1.4018920283	0.81
16647_1_1_1	16647_1_1_1	16647_1_1_1	4000483.0	4000483.0	0.0	strict	16647_1_1_1	69.0	7.0	0.0	1.14
16648_1_1_1	16648_1_1_1	16648_1_1_1	4000805.0	4000805.0	0.0	strict	16648_1_1_1	115.0	7.0	0.0	0.82
16649_1_1_1	16649_1_1_1	16649_1_1_1	4000385.0	4000385.0	0.0	strict	16649_1_1_1	55.0	7.0	0.0	0.86
16652_1_1_1	16652_1_1_1	16652_1_1_1	4000567.0	4000567.0	0.0	strict	16652_1_1_1	81.0	7.0	0.0	0.24
16662_1_1_1	16662_1_1_1	16662_1_1_1	4000648.0	4000648.0	0.0	strict	16662_1_1_1	108.0	6.0	0.0	0.44
16676_1_1_1	16676_1_1_1	16676_1_1_1	4000446.885339124	4000446.885339124	0.0	strict	16676_1_1_1	64.0	7.0	1.1146608761	0.67
16685_1_1_1	16685_1_1_1	16685_1_1_1	4001032.0	4001032.0	0.0	strict	16685_1_1_1	172.0	6.0	0.0	2.25
16690_1_1_1	16690_1_1_1	16690_1_1_1	4000855.0	4000855.0	0.0	strict	16690_1_1_1	171.0	5.0	0.0	0.09
16710_1_1_1	16710_1_1_1	16710_1_1_1	4000265.0	4000265.0	0.0	strict	16710_1_1_1	53.0	5.0	0.0	0.57
16731_1_1_1	16731_1_1_1	16731_1_1_1	4000847.0	4000847.0	0.0	strict	16731_1_1_1	121.0	7.0	0.0	0.93
16746_1_1_1	16746_1_1_1	16746_1_1_1	4000805.0	4000805.0	0.0	strict	16746_1_1_1	115.0	7.0	0.0	1.52
16766_1_1_1	16766_1_1_1	16766_1_1_1	4000581.0	4000581.0	0.0	strict	16766_1_1_1	83.0	7.0	0.0	0.36
16766_1_1_1	11252_1_1_1	16766_1_1_1	4000534.0	4000581.0	47.0	strict	11252_1_1_1	89.0	6.0	0.0	0.35
16774_1_1_1	16774_1_1_1	16774_1_1_1	4000693.0	4000693.0	0.0	strict	16774_1_1_1	99.0	7.0	0.0	0.18
16776_1_1_1	16776_1_1_1	16776_1_1_1	4000378.0	4000378.0	0.0	strict	16776_1_1_1	63.0	6.0	0.0	0.97
16781_1_1_1	11013_1_1_1	11013_1_1_1	4000774.0	4000774.0	0.0	strict	11013_1_1_1	129.0	6.0	0.0	0.81
16781_1_1_1	16781_1_1_1	11013_1_1_1	4000620.0	4000774.0	154.0	strict	16781_1_1_1	124.0	5.0	0.0	0.34
16782_1_1_1	16782_1_1_1	16782_1_1_1	4000805.0	4000805.0	0.0	strict	16782_1_1_1	115.0	7.0	0.0	1.42
16791_1_1_1	16791_1_1_1	16791_1_1_1	4000448.0	4000448.0	0.0	strict	16791_1_1_1	64.0	7.0	0.0	0.26
16794_1_1_1	16794_1_1_1	16794_1_1_1	4000456.0	4000456.0	0.0	strict	16794_1_1_1	76.0	6.0	0.0	1.01
16832_1_1_1	16832_1_1_1	16832_1_1_1	4001027.3098715935	4001027.3098715935	0.0	strict	16832_1_1_1	147.0	7.0	1.6901284065	1.29
